host,interface,admin_status,oper_status,description,mac address,vlan
SLON11AC01,Te1/0/38,up,up,WAP Port,a8f7.d99c.d942,3290
SLON11AC01,Te1/0/43,up,up,WAP Port,b64f.2a80.09c5,3290
SLON12AC01,Tw2/0/23,up,up,End User Port,c047.0e92.cf05,1112
SLON12AC01,Te6/0/45,up,up,WAP Port,5cb4.7e03.0dae,1590
SLON12AC02,Tw1/0/36,up,up,End User Port,2800.af24.6011,2112
SLON12AC02,Te6/0/47,up,up,WAP Port,7216.88ab.ce3d,3290
SLON12AC02,Te6/0/47,up,up,WAP Port,aa30.2eae.d90c,3290
SLON12AC02,Te6/0/42,up,up,WAP Port,e260.8f26.1dcc,3290
SLON14AC01,Te1/0/42,up,up,WAP Port,44a3.bb3f.dfbd,1590
SLON14AC01,Te1/0/42,up,up,WAP Port,f8fe.5e25.b723,1590
SLON14AC01,Te2/0/41,up,up,WAP Port,2a82.6797.2334,3290
SLON14AC01,Te1/0/42,up,up,WAP Port,7a19.e4fd.d1d8,3290
SLON14AC01,Te1/0/42,up,up,WAP Port,aa1b.b4ad.633a,3290
SLON14AC02,Gi2/0/1,up,up,End User Port,c047.0e71.7a7f,2114
SLON14AC02,Gi8/0/23,,,,c047.0e90.f396,2114
SLON14AC02,Te1/0/41,up,up,WAP Port,26c1.aefa.5726,3290
SLON14AC02,Te1/0/41,up,up,WAP Port,3ec2.4bca.3cdb,3290
SLON14AC02,Te1/0/41,up,up,WAP Port,5ad8.3e32.c3d9,3290
SLON14AC02,Te1/0/43,up,up,WAP Port,9e7d.6d97.5fa0,3290
SLON14AC02,Te1/0/43,up,up,WAP Port,a8f7.d99c.b752,3290
SLON14AC02,Te2/0/41,up,up,WAP Port,a8f7.d99c.c092,3290
SLON14AC02,Te1/0/40,up,up,WAP Port,be85.6b9c.0b35,3290
SLON14AC02,Te1/0/43,up,up,WAP Port,e2d8.f931.b11b,3290
SLON15AC02,Te2/0/40,up,up,WAP Port,a699.c47a.10a6,3290
SLON16AC01,Tw4/0/30,up,up,End User Port,ac91.a1c4.5eef,1116
SLON16AC01,Tw3/0/1,up,up,End User Port,c047.0e90.f17c,1116
SLON16AC01,Te5/0/42,up,up,WAP Port,0e65.b86a.22ad,3290
SLON16AC01,Te1/0/48,up,up,WAP Port,4ee0.9104.8f1b,3290
SLON16AC01,Te5/0/48,up,up,WAP Port,a8f7.d99c.c954,3290
SLON16AC01,Te1/0/48,up,up,WAP Port,c236.9d76.6783,3290
SLON16AC02,Te5/0/44,up,up,WAP Port,7c70.db08.a3bd,1590
SLON16AC02,Te2/0/37,,,,c047.0e65.157d,2116
SLON16AC02,Tw2/0/19,up,up,End User Port,c047.0e92.cea3,2116
SLON16AC02,Te5/0/44,up,up,WAP Port,5a07.28b5.aeef,3290
