host,interface,admin_status,oper_status,description,mac address,vlan
SLON11AC01,Tw4/0/7,up,up,End-User port,00be.4356.8f5a,1111
SLON11AC01,Tw3/0/7,up,up,End-User port,0892.0477.acf9,1111
SLON11AC01,Te1/0/41,up,up,End-User port,2800.af05.6a43,1111
SLON11AC01,Tw4/0/13,up,up,End-User port,c047.0e71.76eb,1111
SLON11AC01,Tw4/0/33,up,up,End-User port,c047.0e90.f2fa,1111
SLON11AC01,Te4/0/39,up,up,End-User port,c047.0e92.dfac,1111
SLON11AC01,Te1/0/38,up,up,WAP Port,105f.ad33.3b2d,1590
SLON11AC01,Te1/0/37,up,up,WAP Port,40c7.3c03.1777,1590
SLON11AC01,Te1/0/43,up,up,WAP Port,40c7.3c04.cac2,1590
SLON11AC01,Te1/0/40,up,up,WAP Port,44a3.bb0b.2cd7,1590
SLON11AC01,Te1/0/40,up,up,WAP Port,44a3.bb38.813c,1590
SLON11AC01,Te7/0/45,up,up,WAP Port,44a3.bbff.ce7c,1590
SLON11AC01,Te1/0/37,up,up,WAP Port,4c44.5b24.4e56,1590
SLON11AC01,Te1/0/40,up,up,WAP Port,4c77.cb0c.92f7,1590
SLON11AC01,Te1/0/40,up,up,WAP Port,5084.9272.0c13,1590
SLON11AC01,Te1/0/40,up,up,WAP Port,5cb4.7e03.8fea,1590
SLON11AC01,Te1/0/37,up,up,WAP Port,9c58.8401.245c,1590
SLON11AC01,Te1/0/37,up,up,WAP Port,9c67.d613.529a,1590
SLON11AC01,Te1/0/40,up,up,WAP Port,9c67.d615.b814,1590
SLON11AC01,Te1/0/43,up,up,WAP Port,9c67.d615.c2be,1590
SLON11AC01,Te1/0/43,up,up,WAP Port,9c67.d615.c818,1590
SLON11AC01,Te7/0/45,up,up,WAP Port,9c67.d6d4.a0da,1590
SLON11AC01,Te1/0/40,up,up,WAP Port,9c67.d6fa.d21e,1590
SLON11AC01,Te1/0/40,up,up,WAP Port,a8f7.d99c.bb81,1590
SLON11AC01,Te7/0/45,up,up,WAP Port,a8f7.d99c.bd41,1590
SLON11AC01,Te7/0/45,up,up,WAP Port,b0dc.ef83.01e9,1590
SLON11AC01,Te1/0/43,up,up,WAP Port,b0dc.ef84.981f,1590
SLON11AC01,Te1/0/43,up,up,WAP Port,b0dc.ef86.2f68,1590
SLON11AC01,Te1/0/37,up,up,WAP Port,d057.7ee7.2c0f,1590
SLON11AC01,Te1/0/37,up,up,WAP Port,e6f9.32c5.9f40,1590
SLON11AC01,Te1/0/37,up,up,WAP Port,f020.ff56.cd09,1590
SLON11AC01,Te1/0/39,up,up,WAP Port,f4b3.0195.6073,1590
SLON11AC01,Te1/0/37,up,up,WAP Port,067a.cba4.cf2e,3290
SLON11AC01,Te1/0/43,up,up,WAP Port,0a41.da5d.e52f,3290
SLON11AC01,Te1/0/42,up,up,WAP Port,1eac.7c90.d569,3290
SLON11AC01,Te1/0/40,up,up,WAP Port,1eff.02ed.9eda,3290
SLON11AC01,Te1/0/37,up,up,WAP Port,2ab1.eff3.8639,3290
SLON11AC01,Te1/0/37,up,up,WAP Port,2adc.34c1.fa08,3290
SLON11AC01,Te1/0/43,up,up,WAP Port,3a53.997f.9fe4,3290
SLON11AC01,Te1/0/43,up,up,WAP Port,4aca.a127.492a,3290
SLON11AC01,Te1/0/38,up,up,WAP Port,4ee2.baca.c353,3290
SLON11AC01,Te1/0/40,up,up,WAP Port,5ead.2278.e07e,3290
SLON11AC01,Te1/0/37,up,up,WAP Port,6617.bbff.5ac6,3290
SLON11AC01,Te1/0/38,up,up,WAP Port,7264.4688.c53e,3290
SLON11AC01,Te1/0/43,up,up,WAP Port,72d1.1942.1cfc,3290
SLON11AC01,Te1/0/37,up,up,WAP Port,8207.05e7.38ac,3290
SLON11AC01,Te7/0/45,up,up,WAP Port,82f7.7a1c.9fe1,3290
SLON11AC01,Te1/0/37,up,up,WAP Port,8e75.d825.69e7,3290
SLON11AC01,Te1/0/37,up,up,WAP Port,9a4b.9c2e.30d4,3290
SLON11AC01,Te1/0/37,up,up,WAP Port,9e39.3d0d.b892,3290
SLON11AC01,Te1/0/40,up,up,WAP Port,a274.7938.76c3,3290
SLON11AC01,Te1/0/43,up,up,WAP Port,a2b9.7f18.347b,3290
SLON11AC01,Te1/0/40,up,up,WAP Port,a610.fe98.c6b3,3290
SLON11AC01,Te1/0/42,up,up,WAP Port,a8f7.d999.3e02,3290
SLON11AC01,Te1/0/42,up,up,WAP Port,a8f7.d999.3e12,3290
SLON11AC01,Te1/0/42,up,up,WAP Port,a8f7.d999.3e14,3290
SLON11AC01,Te1/0/37,up,up,WAP Port,a8f7.d99c.ba12,3290
SLON11AC01,Te1/0/43,up,up,WAP Port,a8f7.d99c.bc52,3290
SLON11AC01,Te7/0/45,up,up,WAP Port,a8f7.d99c.bd52,3290
SLON11AC01,Te1/0/38,up,up,WAP Port,a8f7.d99c.d952,3290
SLON11AC01,Te1/0/38,up,up,WAP Port,a8f7.d99c.d954,3290
SLON11AC01,Te1/0/39,up,up,WAP Port,a8f7.d99c.d9d4,3290
SLON11AC01,Te1/0/40,up,up,WAP Port,aa03.d7d1.a770,3290
SLON11AC01,Te1/0/40,up,up,WAP Port,aa67.03c4.e924,3290
SLON11AC01,Te1/0/40,up,up,WAP Port,b618.8760.196f,3290
SLON11AC01,Te1/0/40,up,up,WAP Port,de20.7dbb.4d26,3290
SLON11AC01,Te1/0/37,up,up,WAP Port,e619.015a.4796,3290
SLON11AC01,Te1/0/40,up,up,WAP Port,ea80.c9a5.eec3,3290
SLON11AC01,Te1/0/40,up,up,WAP Port,ee75.8780.60b8,3290
SLON11AC01,Te1/0/38,up,up,WAP Port,ee8e.dd7b.77b8,3290
SLON11AC01,Te1/0/37,up,up,WAP Port,eeba.1bc3.2ecf,3290
SLON11AC01,Te1/0/40,up,up,WAP Port,f24a.759f.5c00,3290
