host,interface,admin_status,oper_status,description,mac address,vlan
SLON11AC01,Tw4/0/7,up,up,End-User port,00be.4356.8f5a,1111
SLON11AC01,Tw4/0/18,up,up,End-User port,00be.4356.8f86,1111
SLON11AC01,Tw4/0/12,up,up,End-User port,00be.4356.9666,1111
SLON11AC01,Tw4/0/25,up,up,End-User port,00be.4356.97f2,1111
SLON11AC01,Tw3/0/7,up,up,End-User port,0892.0477.acf9,1111
SLON11AC01,Tw1/0/17,up,up,End-User port,0892.0477.ae7f,1111
SLON11AC01,Te1/0/41,up,up,End-User port,2800.af05.6a43,1111
SLON11AC01,Tw4/0/23,up,up,End-User port,2800.af1a.a48f,1111
SLON11AC01,Tw3/0/15,up,up,End-User port,2800.af24.5c93,1111
SLON11AC01,Tw4/0/32,up,up,End-User port,2800.af24.5f30,1111
SLON11AC01,Te4/0/37,up,up,End-User port,2800.af24.5fce,1111
SLON11AC01,Tw2/0/12,up,up,End-User port,2800.af2c.9f26,1111
SLON11AC01,Tw3/0/1,up,up,End-User port,2800.af2c.9fc3,1111
SLON11AC01,Tw2/0/29,up,up,End-User port,2800.af2c.9fe9,1111
SLON11AC01,Tw3/0/34,up,up,End-User port,2800.af2c.a089,1111
SLON11AC01,Tw3/0/28,up,up,End-User port,2800.af2c.a27e,1111
SLON11AC01,Tw1/0/26,up,up,End-User port,2800.af2c.a287,1111
SLON11AC01,Tw2/0/30,up,up,End-User port,3814.288f.7ad7,1111
SLON11AC01,Tw3/0/20,up,up,End-User port,a029.198f.df13,1111
SLON11AC01,Tw4/0/36,up,up,End-User port,ac91.a1c8.9dab,1111
SLON11AC01,Tw1/0/30,up,up,End-User port,ac91.a1c8.9e2f,1111
SLON11AC01,Tw4/0/11,up,up,End-User port,b445.06bf.0fe6,1111
SLON11AC01,Tw1/0/24,up,up,End-User port,c047.0e66.1249,1111
SLON11AC01,Tw4/0/20,up,up,End-User port,c047.0e66.1320,1111
SLON11AC01,Tw4/0/13,up,up,End-User port,c047.0e71.76eb,1111
SLON11AC01,Tw1/0/10,up,up,End-User port,c047.0e71.7a0c,1111
SLON11AC01,Tw2/0/36,up,up,End-User port,c047.0e81.7ed3,1111
SLON11AC01,Tw4/0/31,up,up,End-User port,c047.0e90.f16c,1111
SLON11AC01,Tw4/0/33,up,up,End-User port,c047.0e90.f2fa,1111
SLON11AC01,Te2/0/48,up,up,End-User port,c047.0e90.f596,1111
SLON11AC01,Tw1/0/3,up,up,End-User port,c047.0e92.cb9c,1111
SLON11AC01,Te2/0/47,up,up,End-User port,c047.0e92.ce7e,1111
SLON11AC01,Tw4/0/30,up,up,End-User port,c047.0e92.ceca,1111
SLON11AC01,Tw3/0/29,up,up,End-User port,c047.0e92.cee5,1111
SLON11AC01,Tw1/0/31,up,up,End-User port,c047.0e92.cf10,1111
SLON11AC01,Te4/0/39,up,up,End-User port,c047.0e92.dfac,1111
