host,interface,admin_status,oper_status,description,mac address,vlan
SLON11AC01,Tw4/0/7,up,up,End-User port,00be.4356.8f5a,1111
SLON11AC01,Tw4/0/27,up,up,End-User port,00be.4356.923c,1111
SLON11AC01,Tw4/0/12,up,up,End-User port,00be.4356.9666,1111
SLON11AC01,Tw1/0/17,up,up,End-User port,0892.0477.ae7f,1111
SLON11AC01,Tw4/0/23,up,up,End-User port,2800.af1a.a48f,1111
SLON11AC01,Tw5/0/2,up,up,End-User port,2800.af24.5c93,1111
SLON11AC01,Te4/0/37,up,up,End-User port,2800.af24.5fce,1111
SLON11AC01,Tw4/0/9,up,up,End-User port,2800.af2c.9daf,1111
SLON11AC01,Tw3/0/1,up,up,End-User port,2800.af2c.9fc3,1111
SLON11AC01,Tw2/0/29,up,up,End-User port,2800.af2c.9fe9,1111
SLON11AC01,Te1/0/44,up,up,End-User port,2800.af2c.a29a,1111
SLON11AC01,Tw1/0/9,up,up,End-User port,2800.af2c.a38a,1111
SLON11AC01,Tw3/0/35,up,up,End-User port,ac91.a1c8.9ec4,1111
SLON11AC01,Tw4/0/16,up,up,End-User port,ac91.a1c8.9f6e,1111
SLON11AC01,Tw1/0/24,up,up,End-User port,c047.0e66.1249,1111
SLON11AC01,Tw2/0/12,up,up,End-User port,c047.0e67.2ae3,1111
SLON11AC01,Tw4/0/19,up,up,End-User port,c047.0e6b.6426,1111
SLON11AC01,Tw3/0/28,up,up,End-User port,c047.0e71.e114,1111
SLON11AC01,Tw2/0/2,up,up,End-User port,c047.0e78.d954,1111
SLON11AC01,Tw3/0/22,up,up,End-User port,c047.0e8f.46c7,1111
SLON11AC01,Tw4/0/33,up,up,End-User port,c047.0e90.f381,1111
SLON11AC01,Te2/0/48,up,up,End-User port,c047.0e90.f596,1111
SLON11AC01,Te3/0/39,up,up,End-User port,c047.0e90.f59a,1111
SLON11AC01,Tw3/0/2,up,up,End-User port,c047.0e92.ccc2,1111
SLON11AC01,Te3/0/48,up,up,End-User port,c047.0e92.ce7c,1111
SLON11AC01,Tw3/0/29,up,up,End-User port,c047.0e92.cee5,1111
SLON11AC01,Tw3/0/32,up,up,End-User port,c4cb.e10c.3448,1111
SLON11AC01,Tw1/0/21,up,up,End-User port,cc96.e5dc.0a44,1111
SLON11AC01,Te1/0/39,up,up,WAP Port,105f.ad32.8269,1590
SLON11AC01,Te1/0/38,up,up,WAP Port,105f.ad33.3b2d,1590
SLON11AC01,Te1/0/37,up,up,WAP Port,40c7.3c03.1777,1590
SLON11AC01,Te1/0/43,up,up,WAP Port,40c7.3c06.c8b3,1590
SLON11AC01,Te7/0/45,up,up,WAP Port,40c7.3c06.cbe2,1590
SLON11AC01,Te1/0/40,up,up,WAP Port,40c7.3c07.ba2a,1590
SLON11AC01,Te1/0/43,up,up,WAP Port,4c44.5b24.4e56,1590
SLON11AC01,Te1/0/43,up,up,WAP Port,4cb0.4a61.5274,1590
SLON11AC01,Te1/0/40,up,up,WAP Port,4cb0.4a61.5d41,1590
SLON11AC01,Te1/0/43,up,up,WAP Port,4cb0.4a61.a9a4,1590
SLON11AC01,Te1/0/37,up,up,WAP Port,4cb0.4a61.aa30,1590
SLON11AC01,Te1/0/43,up,up,WAP Port,5084.9258.5c1e,1590
SLON11AC01,Te7/0/45,up,up,WAP Port,5084.9265.54e1,1590
SLON11AC01,Te1/0/40,up,up,WAP Port,5084.9272.0c13,1590
SLON11AC01,Te1/0/40,up,up,WAP Port,5cb4.7e02.c065,1590
SLON11AC01,Te1/0/43,up,up,WAP Port,5cb4.7e03.0dae,1590
SLON11AC01,Te1/0/43,up,up,WAP Port,5cb4.7e03.1a29,1590
SLON11AC01,Te1/0/40,up,up,WAP Port,5cb4.7e6a.5dbf,1590
SLON11AC01,Te1/0/37,up,up,WAP Port,5cb4.7e83.8e1b,1590
SLON11AC01,Te1/0/38,up,up,WAP Port,646e.e050.d471,1590
SLON11AC01,Te1/0/43,up,up,WAP Port,6cf6.da59.82ab,1590
SLON11AC01,Te1/0/43,up,up,WAP Port,708c.f2c0.ca24,1590
SLON11AC01,Te1/0/39,up,up,WAP Port,708c.f2c4.323c,1590
SLON11AC01,Te1/0/40,up,up,WAP Port,70a8.d30f.6b1c,1590
