host,interface,admin_status,oper_status,description,mac address,vlan
SLON11AC01,Te3/0/47,up,up,End-User port,00be.4356.8f90,1111
SLON11AC01,Tw2/0/6,up,up,End-User port,2800.af2c.a08f,1111
SLON11AC01,Tw1/0/1,up,up,End-User port,c047.0e90.f394,1111
SLON11AC01,Te2/0/48,up,up,End-User port,c047.0e90.f596,1111
SLON11AC01,Tw3/0/2,up,up,End-User port,c047.0e92.ccc2,1111
SLON11AC01,Tw1/0/14,up,up,End-User port,c463.fb07.af3f,1111
SLON11AC01,Te1/0/40,up,up,WAP Port,44a3.bb10.acc0,1590
SLON11AC01,Te1/0/38,up,up,WAP Port,646e.e065.786d,1590
SLON11AC01,Te1/0/38,up,up,WAP Port,8494.37eb.636e,1590
SLON11AC01,Te1/0/38,up,up,WAP Port,f873.df14.3293,1590
SLON11AC01,Te1/0/40,up,up,WAP Port,56bc.1754.59a9,3290
SLON11AC01,Te1/0/38,up,up,WAP Port,82e3.0b70.3872,3290
SLON11AC01,Te1/0/43,up,up,WAP Port,867d.dfcb.32eb,3290
SLON11AC01,Te1/0/43,up,up,WAP Port,a8f7.d99c.bc42,3290
SLON11AC01,Te1/0/42,up,up,WAP Port,b64f.2a80.09c5,3290
SLON11AC01,Te1/0/39,up,up,WAP Port,e2be.3065.4827,3290
SLON11AC02,Tw2/0/8,up,up,End User Port,c047.0e65.cf3e,2111
SLON11AC02,Tw4/0/19,up,up,End User Port,c047.0e80.0126,2111
SLON11AC02,Te2/0/48,up,up,WAP Port,4a0e.fbe1.2874,3290
SLON11AC02,Te2/0/48,up,up,WAP Port,620f.6b58.7a60,3290
SLON11AC02,Te6/0/47,up,up,WAP Port,aade.69c9.2c15,3290
SLON12AC01,Tw3/0/18,,,,0892.0477.ad78,1112
SLON12AC01,Te4/0/47,up,up,End User Port,ac91.a1c8.9eb8,1112
SLON12AC01,Tw1/0/31,up,up,End User Port,b445.06bf.0ed7,1112
SLON12AC01,Tw4/0/25,up,up,End User Port,c047.0e92.ca2f,1112
SLON12AC01,Te6/0/47,up,up,WAP Port,9c67.d616.111a,1590
SLON12AC01,Te6/0/47,up,up,WAP Port,2a82.6797.2334,3290
SLON12AC01,Te6/0/47,up,up,WAP Port,4ea9.413c.4ae7,3290
SLON12AC01,Te6/0/47,up,up,WAP Port,8216.c6e4.8836,3290
SLON12AC01,Te7/0/46,up,up,WAP Port,a8f7.d99c.bad2,3290
SLON12AC01,Te6/0/45,up,up,WAP Port,a8f7.d99c.cc52,3290
SLON12AC01,Te6/0/47,up,up,WAP Port,be85.6b9c.0b35,3290
SLON12AC01,Te6/0/44,up,up,WAP Port,d26c.f280.cb84,3290
SLON12AC02,Te6/0/47,up,up,WAP Port,5cb4.7e03.0dae,1590
SLON12AC02,Te6/0/41,up,up,WAP Port,603e.5f62.295b,1590
SLON12AC02,Te6/0/41,up,up,WAP Port,9c67.d6d4.a0e4,1590
SLON12AC02,Tw1/0/36,up,up,End User Port,2800.af24.6011,2112
SLON12AC02,Tw1/0/4,up,up,End User Port,3814.28d9.275e,2112
SLON12AC02,Te1/0/41,up,up,End User Port,c047.0e90.f331,2112
SLON12AC02,Tw2/0/35,up,up,End User Port,c047.0e92.cd9e,2112
SLON12AC02,Te6/0/47,up,up,WAP Port,1aed.e403.fa05,3290
SLON12AC02,Te6/0/47,up,up,WAP Port,2a82.6797.2334,3290
SLON12AC02,Te6/0/46,up,up,WAP Port,2e62.eb83.c7ee,3290
SLON12AC02,Te6/0/41,up,up,WAP Port,5e03.0a35.2c6c,3290
SLON12AC02,Te6/0/45,up,up,WAP Port,6a23.4b17.0f08,3290
SLON12AC02,Te6/0/46,up,up,WAP Port,da43.509a.faf1,3290
SLON12AC02,Te6/0/47,up,up,WAP Port,f6ab.2134.fcaa,3290
SLON14AC01,Gi1/0/5,up,up,End User Port,00be.4348.217a,1114
SLON14AC01,Gi8/0/14,up,up,End User Port,4825.6731.e4af,1114
SLON14AC01,Gi1/0/4,up,up,End User Port,a029.198b.8451,1114
SLON14AC01,Te8/0/48,up,up,WAP Port,40c7.3c04.ca40,1590
SLON14AC01,Te1/0/42,up,up,WAP Port,44a3.bb3f.dfbd,1590
SLON14AC01,Te1/0/42,up,up,WAP Port,0e36.1239.e01f,3290
SLON14AC01,Te8/0/48,up,up,WAP Port,267a.3a61.ef7b,3290
SLON14AC01,Te1/0/42,up,up,WAP Port,7a19.e4fd.d1d8,3290
SLON14AC01,Te2/0/43,up,up,WAP Port,a8f7.d99c.a8d2,3290
SLON14AC01,Te1/0/41,up,up,WAP Port,a8f7.d99c.b412,3290
SLON14AC01,Te1/0/42,up,up,WAP Port,a8f7.d99c.d642,3290
SLON14AC01,Te1/0/43,up,up,WAP Port,a8f7.d99c.db02,3290
SLON14AC01,Te1/0/43,up,up,WAP Port,a8f7.d99c.db12,3290
SLON14AC01,Te8/0/48,up,up,WAP Port,a8f7.d99c.dd52,3290
SLON14AC01,Te2/0/41,up,up,WAP Port,a8f7.d99c.dd92,3290
SLON14AC01,Te2/0/41,up,up,WAP Port,b6ba.fa34.7fdc,3290
SLON14AC01,Te1/0/39,up,up,WAP Port,be85.6b9c.0b35,3290
SLON14AC01,Te1/0/42,up,up,WAP Port,c66c.cdf6.4477,3290
SLON14AC01,Te1/0/42,up,up,WAP Port,eaf5.c5f1.62c2,3290
SLON14AC01,Te8/0/48,up,up,WAP Port,f243.0e8b.fa68,3290
SLON14AC02,Te1/0/40,up,up,WAP Port,9c67.d614.ef51,1590
SLON14AC02,Te1/0/43,up,up,WAP Port,f8fe.5e25.b723,1590
SLON14AC02,Gi2/0/1,up,up,End User Port,c047.0e71.7a7f,2114
SLON14AC02,Te8/0/27,up,up,End User Port,c047.0e90.f396,2114
SLON14AC02,Te1/0/43,up,up,WAP Port,0e36.1239.e01f,3290
SLON14AC02,Te1/0/41,up,up,WAP Port,267a.3a61.ef7b,3290
SLON14AC02,Te1/0/43,up,up,WAP Port,52d3.3c4c.2a85,3290
SLON14AC02,Te1/0/43,up,up,WAP Port,9e7d.6d97.5fa0,3290
SLON14AC02,Te1/0/43,up,up,WAP Port,a8f7.d99c.b742,3290
SLON14AC02,Te1/0/43,up,up,WAP Port,a8f7.d99c.b752,3290
