host,interface,admin_status,oper_status,description,mac address,vlan
SLON11AC01,-----,,,,-----------,----
SLON11AC01,Tw4/0/18,up,up,End-User port,00be.4356.8f86,1111
SLON11AC01,Tw4/0/27,up,up,End-User port,00be.4356.923c,1111
SLON11AC01,Tw4/0/12,up,up,End-User port,00be.4356.9666,1111
SLON11AC01,Tw1/0/18,up,up,End-User port,0892.0454.aa2d,1111
SLON11AC01,Tw3/0/7,up,up,End-User port,0892.0477.acf9,1111
SLON11AC01,Tw3/0/16,up,up,End-User port,0892.0477.acfe,1111
SLON11AC01,Tw3/0/35,up,up,End-User port,2800.af05.69e9,1111
SLON11AC01,Tw5/0/2,up,up,End-User port,2800.af24.5c93,1111
SLON11AC01,Te4/0/37,up,up,End-User port,2800.af24.5fce,1111
SLON11AC01,Tw3/0/1,up,up,End-User port,2800.af2c.9fc3,1111
SLON11AC01,Tw3/0/34,up,up,End-User port,2800.af2c.a089,1111
SLON11AC01,Tw2/0/6,up,up,End-User port,2800.af2c.a08f,1111
SLON11AC01,Tw1/0/22,up,up,End-User port,2800.af37.b475,1111
SLON11AC01,Tw2/0/30,up,up,End-User port,3814.288f.7ad7,1111
SLON11AC01,Tw4/0/36,up,up,End-User port,3814.28fd.37e5,1111
SLON11AC01,Vl1111,up,up,Data_11E,3c13.cc26.83e3,1111
SLON11AC01,Tw2/0/7,up,up,End-User port,9c93.4e24.498c,1111
SLON11AC01,Tw3/0/13,up,up,,9c93.4e25.13d1,1111
SLON11AC01,Tw3/0/23,up,up,End-User port,9c93.4e49.85f7,1111
SLON11AC01,Tw1/0/29,up,up,End-User port,9c93.4e66.53d6,1111
SLON11AC01,Te1/0/42,up,up,WAP Port,a8f7.d981.b346,1111
SLON11AC01,Te1/0/37,up,up,WAP Port,a8f7.d981.f8f6,1111
SLON11AC01,Te1/0/40,up,up,WAP Port,a8f7.d981.f914,1111
SLON11AC01,Te1/0/43,up,up,WAP Port,a8f7.d981.f923,1111
SLON11AC01,Te7/0/45,up,up,WAP Port,a8f7.d981.f937,1111
SLON11AC01,Te1/0/38,up,up,WAP Port,a8f7.d981.fb67,1111
SLON11AC01,Te1/0/39,up,up,WAP Port,a8f7.d981.fb71,1111
SLON11AC01,Te1/0/48,up,up,End-User port,ac91.a1c4.5ee1,1111
SLON11AC01,Te4/0/39,up,up,End-User port,ac91.a1c8.9dab,1111
SLON11AC01,Tw3/0/20,up,up,End-User port,ac91.a1c8.9f55,1111
