host,interface,admin_status,oper_status,description,mac address,vlan
SLON11AC01,Tw4/0/18,up,up,End-User port,00be.4356.8f86,1111
SLON11AC01,Te4/0/48,up,up,End-User port,0892.0476.99c9,1111
SLON11AC01,Tw4/0/15,up,up,End-User port,0892.0477.ae62,1111
SLON11AC01,Tw3/0/1,up,up,End-User port,2800.af2c.9fc3,1111
SLON11AC01,Tw3/0/27,up,up,End-User port,a029.198f.df9c,1111
SLON11AC01,Te3/0/42,up,up,End-User port,b445.06bf.11e3,1111
SLON11AC01,Tw4/0/34,up,up,End-User port,c047.0e71.79d8,1111
SLON11AC01,Te3/0/38,up,up,End-User port,c047.0e92.ca91,1111
SLON11AC01,Tw1/0/3,up,up,End-User port,c047.0e92.cb9c,1111
SLON11AC01,Tw3/0/2,up,up,End-User port,c047.0e92.ccc2,1111
SLON11AC01,Tw4/0/36,up,up,End-User port,f4ee.08c2.3a63,1111
SLON11AC01,Tw4/0/12,up,up,End-User port,f4ee.08c3.18c9,1111
SLON11AC01,Te7/0/45,up,up,WAP Port,105f.ad32.d9f8,1590
SLON11AC01,Te1/0/38,up,up,WAP Port,105f.ad33.3b2d,1590
SLON11AC01,Te1/0/37,up,up,WAP Port,40c7.3c04.7ed2,1590
SLON11AC01,Te1/0/40,up,up,WAP Port,40c7.3c04.ca18,1590
SLON11AC01,Te1/0/43,up,up,WAP Port,8494.37eb.636e,1590
SLON11AC01,Te7/0/45,up,up,WAP Port,9c58.8474.8284,1590
SLON11AC01,Te1/0/40,up,up,WAP Port,9c67.d614.e222,1590
SLON11AC01,Te7/0/45,up,up,WAP Port,9c67.d614.fbf9,1590
SLON11AC01,Te1/0/37,up,up,WAP Port,b0dc.ef85.e562,1590
SLON11AC01,Te1/0/40,up,up,WAP Port,0ef3.e19c.5351,3290
SLON11AC01,Te7/0/45,up,up,WAP Port,1203.62ad.c0a0,3290
SLON11AC01,Te1/0/40,up,up,WAP Port,12d2.31ce.c7df,3290
SLON11AC01,Te7/0/45,up,up,WAP Port,1eac.7c90.d569,3290
SLON11AC01,Te1/0/42,up,up,WAP Port,1ee0.ffd9.fb39,3290
SLON11AC01,Te1/0/37,up,up,WAP Port,26fb.aaf1.29c9,3290
SLON11AC01,Te1/0/40,up,up,WAP Port,2eb7.9a8b.f76d,3290
SLON11AC01,Te1/0/38,up,up,WAP Port,82e3.0b70.3872,3290
SLON11AC01,Te1/0/37,up,up,WAP Port,a29f.511a.4b97,3290
SLON11AC01,Te1/0/42,up,up,WAP Port,a8f7.d999.3e02,3290
SLON11AC01,Te1/0/42,up,up,WAP Port,a8f7.d999.3e14,3290
SLON11AC01,Te1/0/37,up,up,WAP Port,ae96.9dd8.c3a7,3290
SLON11AC01,Te7/0/45,up,up,WAP Port,c24f.633f.84bd,3290
SLON11AC01,Te1/0/38,up,up,WAP Port,c2f9.65c9.ad30,3290
SLON11AC01,Te1/0/40,up,up,WAP Port,ce41.b2c8.87c6,3290
SLON11AC01,Te1/0/37,up,up,WAP Port,f6a4.1d09.6885,3290
SLON11AC01,Te1/0/40,up,up,WAP Port,fa8d.bbca.5e9e,3290
SLON11AC02,Te1/0/47,up,up,WAP Port,1475.5b28.fa32,1590
SLON11AC02,Te1/0/48,up,up,WAP Port,5084.9265.c59d,1590
SLON11AC02,Te2/0/48,up,up,WAP Port,9c67.d6d4.a0e4,1590
SLON11AC02,Te6/0/47,up,up,WAP Port,a8f7.d99c.bbd1,1590
SLON11AC02,Tw5/0/26,,,,00be.4356.99f0,2111
SLON11AC02,Te3/0/41,,,,ac91.a1c8.9d81,2111
SLON11AC02,Tw4/0/36,up,up,End User Port,b445.06bf.2fb8,2111
SLON11AC02,Te2/0/40,up,up,End User Port,c047.0e92.ca11,2111
SLON11AC02,Te3/0/43,up,up,End User Port,c047.0e92.ce5b,2111
SLON11AC02,Te2/0/48,up,up,WAP Port,1203.62ad.c0a0,3290
SLON11AC02,Te2/0/48,up,up,WAP Port,4a0e.fbe1.2874,3290
SLON11AC02,Te2/0/46,up,up,WAP Port,5a5b.70bf.ae08,3290
SLON11AC02,Te2/0/48,up,up,WAP Port,5e03.0a35.2c6c,3290
SLON11AC02,Te2/0/48,up,up,WAP Port,620f.6b58.7a60,3290
SLON11AC02,Te2/0/46,up,up,WAP Port,9e5f.47d6.63b1,3290
SLON11AC02,Te6/0/47,up,up,WAP Port,a8f7.d99c.bbd4,3290
SLON11AC02,Te2/0/48,up,up,WAP Port,a8f7.d99c.c014,3290
SLON11AC02,Te1/0/48,up,up,WAP Port,a8f7.d99c.c654,3290
SLON11AC02,Te1/0/47,up,up,WAP Port,a8f7.d99c.c994,3290
SLON11AC02,Te6/0/47,up,up,WAP Port,ae96.9dd8.c3a7,3290
SLON11AC02,Te2/0/48,up,up,WAP Port,bedb.8675.82fd,3290
SLON11AC02,Te1/0/48,up,up,WAP Port,ea80.c9a5.eec3,3290
SLON12AC01,Tw2/0/13,up,up,End User Port,605b.3000.be3c,1112
SLON12AC01,Tw1/0/31,up,up,End User Port,b445.06bf.0ed7,1112
SLON12AC01,Tw4/0/24,up,up,End User Port,c047.0e65.cca9,1112
SLON12AC01,Te6/0/47,up,up,WAP Port,105f.ad9e.68e9,1590
SLON12AC01,Te6/0/45,up,up,WAP Port,40c7.3c06.63c3,1590
SLON12AC01,Te6/0/45,up,up,WAP Port,4438.e8df.f3cc,1590
SLON12AC01,Te6/0/47,up,up,WAP Port,44a3.bb00.0384,1590
SLON12AC01,Te6/0/47,up,up,WAP Port,44a3.bbff.ca21,1590
SLON12AC01,Te6/0/46,up,up,WAP Port,4851.c550.f884,1590
SLON12AC01,Te6/0/47,up,up,WAP Port,4cb0.4a61.4eaa,1590
SLON12AC01,Te6/0/45,up,up,WAP Port,7c21.4a14.6ec3,1590
SLON12AC01,Te6/0/45,up,up,WAP Port,7c21.4a9a.12cb,1590
SLON12AC01,Te6/0/44,up,up,WAP Port,9c67.d613.5209,1590
SLON12AC01,Te7/0/46,up,up,WAP Port,9c67.d613.950c,1590
SLON12AC01,Te6/0/44,up,up,WAP Port,a8f7.d99c.b801,1590
SLON12AC01,Te6/0/46,up,up,WAP Port,2a82.6797.2334,3290
SLON12AC01,Te7/0/46,up,up,WAP Port,4ea9.413c.4ae7,3290
SLON12AC01,Te6/0/44,up,up,WAP Port,525f.97ae.d9e1,3290
SLON12AC01,Te6/0/44,up,up,WAP Port,8216.c6e4.8836,3290
SLON12AC01,Te6/0/47,up,up,WAP Port,8634.13bd.69f8,3290
SLON12AC01,Te6/0/46,up,up,WAP Port,a8f7.d999.b442,3290
SLON12AC01,Te6/0/46,up,up,WAP Port,a8f7.d999.b452,3290
SLON12AC01,Te6/0/44,up,up,WAP Port,a8f7.d99c.b812,3290
SLON12AC01,Te6/0/44,up,up,WAP Port,a8f7.d99c.b814,3290
SLON12AC01,Te7/0/46,up,up,WAP Port,a8f7.d99c.bac2,3290
SLON12AC01,Te7/0/46,up,up,WAP Port,a8f7.d99c.bad2,3290
SLON12AC01,Te6/0/47,up,up,WAP Port,a8f7.d99c.cc12,3290
SLON12AC01,Te6/0/45,up,up,WAP Port,a8f7.d99c.cc52,3290
SLON12AC01,Te6/0/47,up,up,WAP Port,aa0a.984b.d3c8,3290
SLON12AC01,Te6/0/45,up,up,WAP Port,aa0f.96b3.abb7,3290
SLON12AC01,Te6/0/45,up,up,WAP Port,aa4f.78d7.b736,3290
SLON12AC01,Te6/0/44,up,up,WAP Port,c601.e3da.00a8,3290
SLON12AC01,Te6/0/45,up,up,WAP Port,d250.c13c.54c2,3290
SLON12AC01,Te6/0/47,up,up,WAP Port,fefb.6b6d.74ee,3290
SLON12AC02,Te6/0/41,up,up,WAP Port,603e.5f62.295b,1590
SLON12AC02,Te6/0/41,up,up,WAP Port,708c.f2c0.bc77,1590
SLON12AC02,Te6/0/47,up,up,WAP Port,9c67.d613.950c,1590
SLON12AC02,Te6/0/46,up,up,WAP Port,b0dc.ef85.8964,1590
SLON12AC02,Te3/0/48,up,up,End User Port,0892.0477.aeae,2112
SLON12AC02,Tw1/0/36,up,up,End User Port,2800.af24.6011,2112
SLON12AC02,Tw4/0/22,,,,3814.28d9.27dd,2112
SLON12AC02,Te3/0/40,up,up,End User Port,3814.28d9.2802,2112
SLON12AC02,Tw1/0/26,up,up,End User Port,3814.28d9.283f,2112
SLON12AC02,Te1/0/47,up,up,End User Port,a029.198f.df29,2112
SLON12AC02,Tw4/0/8,up,up,End User Port,ac91.a1dd.68b8,2112
SLON12AC02,Tw3/0/6,up,up,End User Port,c047.0e67.2ba7,2112
SLON12AC02,Tw2/0/25,up,up,End User Port,c047.0e71.76aa,2112
SLON12AC02,Te4/0/42,up,up,End User Port,c047.0e71.7a38,2112
SLON12AC02,Tw4/0/36,up,up,End User Port,c047.0e71.e194,2112
SLON12AC02,Tw3/0/12,up,up,End User Port,c047.0e90.f331,2112
SLON12AC02,Tw3/0/25,up,up,End User Port,c047.0e90.f332,2112
SLON12AC02,Tw1/0/30,up,up,End User Port,c047.0e92.cb9f,2112
SLON12AC02,Te6/0/45,up,up,WAP Port,2e62.eb83.c7ee,3290
SLON12AC02,Te6/0/45,up,up,WAP Port,3ec2.4bca.3cdb,3290
SLON12AC02,Te6/0/47,up,up,WAP Port,4ea9.413c.4ae7,3290
SLON12AC02,Te6/0/44,up,up,WAP Port,528f.fd8f.cf38,3290
SLON12AC02,Te6/0/45,up,up,WAP Port,5ad8.3e32.c3d9,3290
SLON12AC02,Te6/0/42,up,up,WAP Port,767d.71cc.b2ee,3290
SLON12AC02,Te6/0/45,up,up,WAP Port,a8f7.d999.8302,3290
SLON12AC02,Te6/0/47,up,up,WAP Port,a8f7.d99c.cec2,3290
SLON12AC02,Te6/0/47,up,up,WAP Port,baff.606b.070a,3290
SLON12AC02,Te6/0/45,up,up,WAP Port,d26c.f280.cb84,3290
SLON14AC01,Gi1/0/5,up,up,End User Port,00be.4348.217a,1114
SLON14AC01,Gi8/0/14,up,up,End User Port,4825.6731.e4af,1114
SLON14AC01,Gi1/0/4,up,up,End User Port,a029.198b.8451,1114
SLON14AC01,Gi4/0/8,up,up,End User Port,c047.0e92.cccb,1114
SLON14AC01,Gi4/0/15,up,up,TSA-build port,c84b.d6e3.0cb5,1114
SLON14AC01,Te2/0/41,up,up,WAP Port,5cb4.7e03.0e94,1590
SLON14AC01,Te1/0/39,up,up,WAP Port,2a82.6797.2334,3290
SLON14AC01,Te2/0/41,up,up,WAP Port,2a8c.9fe0.6032,3290
SLON14AC01,Te8/0/48,up,up,WAP Port,3a48.f780.2e43,3290
SLON14AC01,Te2/0/41,up,up,WAP Port,3ebc.2d5a.7de2,3290
SLON14AC01,Te2/0/41,up,up,WAP Port,56ef.4966.ea95,3290
SLON14AC01,Te1/0/42,up,up,WAP Port,7a19.e4fd.d1d8,3290
SLON14AC01,Te1/0/39,up,up,WAP Port,a8f7.d99c.ca42,3290
SLON14AC01,Te1/0/39,up,up,WAP Port,a8f7.d99c.ca52,3290
SLON14AC01,Te8/0/48,up,up,WAP Port,a8f7.d99c.dd52,3290
SLON14AC01,Te8/0/48,up,up,WAP Port,a8f7.d99c.dd54,3290
SLON14AC01,Te2/0/41,up,up,WAP Port,a8f7.d99c.dd92,3290
SLON14AC01,Te1/0/43,up,up,WAP Port,aa1b.b4ad.633a,3290
SLON14AC01,Te2/0/41,up,up,WAP Port,bead.829b.40c4,3290
SLON14AC01,Te1/0/39,up,up,WAP Port,d239.7520.ea45,3290
SLON14AC01,Te1/0/42,up,up,WAP Port,eaf5.c5f1.62c2,3290
SLON14AC02,Te1/0/41,up,up,WAP Port,44a3.bb32.d886,1590
SLON14AC02,Te2/0/41,up,up,WAP Port,80a9.972a.b34f,1590
SLON14AC02,Te2/0/41,up,up,WAP Port,842f.5764.5eb9,1590
SLON14AC02,Te1/0/40,up,up,WAP Port,9c67.d614.ef51,1590
SLON14AC02,Te1/0/41,up,up,WAP Port,b0dc.ef84.981f,1590
SLON14AC02,Gi2/0/1,up,up,End User Port,c047.0e71.7a7f,2114
SLON14AC02,Gi8/0/23,,,,c047.0e90.f396,2114
SLON14AC02,Te1/0/41,up,up,WAP Port,12dc.8c6c.11ed,3290
SLON14AC02,Te1/0/43,up,up,WAP Port,2271.af51.115d,3290
SLON14AC02,Te1/0/41,up,up,WAP Port,32a6.eca1.9bfd,3290
SLON14AC02,Te2/0/41,up,up,WAP Port,8af7.28dc.6936,3290
SLON14AC02,Te1/0/41,up,up,WAP Port,924a.a9dc.650e,3290
SLON14AC02,Te1/0/43,up,up,WAP Port,9e7d.6d97.5fa0,3290
SLON14AC02,Te1/0/43,up,up,WAP Port,a8f7.d99c.b742,3290
SLON14AC02,Te1/0/43,up,up,WAP Port,a8f7.d99c.b752,3290
SLON14AC02,Te2/0/41,up,up,WAP Port,a8f7.d99c.c092,3290
SLON14AC02,Te2/0/40,up,up,WAP Port,a8f7.d99c.c4d2,3290
SLON14AC02,Te2/0/40,up,up,WAP Port,aa1b.b4ad.633a,3290
SLON14AC02,Te1/0/41,up,up,WAP Port,b22f.129b.4bd8,3290
SLON14AC02,Te1/0/40,up,up,WAP Port,be85.6b9c.0b35,3290
SLON14AC02,Te1/0/41,up,up,WAP Port,c260.d6f2.b0a0,3290
SLON14AC02,Te1/0/40,up,up,WAP Port,c423.602a.ffda,3290
SLON14AC02,Te2/0/41,up,up,WAP Port,c66c.cdf6.4477,3290
SLON14AC02,Te2/0/41,up,up,WAP Port,ce26.a541.3f8e,3290
SLON14AC02,Te1/0/40,up,up,WAP Port,d239.7520.ea45,3290
SLON15AC01,Te2/0/26,up,up,,00be.4356.929c,1115
SLON15AC01,Gi2/0/24,up,up,,00be.4356.9738,1115
SLON15AC01,Te8/0/45,up,up,,0892.0477.acc4,1115
SLON15AC01,Gi8/0/7,up,up,,2800.af05.66bd,1115
SLON15AC01,Te2/0/25,up,up,,2800.af05.698c,1115
SLON15AC01,Te3/0/35,up,up,,2800.af05.6a7d,1115
SLON15AC01,Gi2/0/19,up,up,,2800.af2c.9ffe,1115
SLON15AC01,Gi1/0/21,up,up,,3814.28d9.26ba,1115
SLON15AC01,Te8/0/44,up,up,,ac91.a1c5.f3da,1115
SLON15AC01,Gi2/0/16,up,up,,c025.a50c.2ccb,1115
SLON15AC01,Te1/0/43,up,up,WAP Port,4cb0.4a60.d484,1590
SLON15AC01,Te1/0/43,up,up,WAP Port,5cb4.7e03.c361,1590
SLON15AC01,Te1/0/40,up,up,WAP Port,70a8.d30f.edd5,1590
SLON15AC01,Te2/0/43,up,up,WAP Port,06e6.7f39.4347,3290
SLON15AC01,Te2/0/43,up,up,WAP Port,0e1a.10a4.86f9,3290
SLON15AC01,Te1/0/41,up,up,WAP Port,46fb.58b0.8f46,3290
SLON15AC01,Te1/0/40,up,up,WAP Port,4e07.aafb.82d0,3290
SLON15AC01,Te1/0/41,up,up,WAP Port,6e64.9c5e.4369,3290
SLON15AC01,Te1/0/43,up,up,WAP Port,7259.09f1.0ebf,3290
SLON15AC01,Te1/0/40,up,up,WAP Port,7a5e.03f4.f2a1,3290
SLON15AC01,Te1/0/41,up,up,WAP Port,7eff.207a.bb8d,3290
SLON15AC01,Te1/0/41,up,up,WAP Port,9e80.df89.39c9,3290
SLON15AC01,Te1/0/43,up,up,WAP Port,a8f7.d99c.bcc2,3290
SLON15AC01,Te1/0/43,up,up,WAP Port,a8f7.d99c.bcd4,3290
SLON15AC01,Te1/0/41,up,up,WAP Port,bee8.2e45.ab1b,3290
SLON15AC01,Te1/0/43,up,up,WAP Port,e675.eb1e.08d2,3290
SLON15AC01,Te1/0/41,up,up,WAP Port,e67a.6164.89fd,3290
SLON15AC02,Te2/0/43,up,up,WAP Port,5084.9265.b783,1590
SLON15AC02,Te1/0/40,up,up,WAP Port,5cb4.7e03.0dcc,1590
SLON15AC02,Te2/0/41,up,up,WAP Port,5cb4.7e03.c361,1590
SLON15AC02,Te2/0/41,up,up,WAP Port,80a9.9733.4865,1590
SLON15AC02,Gi8/0/6,up,up,,00be.4356.9a20,2115
SLON15AC02,Te8/0/45,up,up,,2800.af1a.60c8,2115
SLON15AC02,Te8/0/35,up,up,,2800.af24.602a,2115
SLON15AC02,Gi2/0/4,up,up,,ac91.a1c8.9960,2115
SLON15AC02,Te4/0/37,up,up,,c047.0e65.d108,2115
SLON15AC02,Te8/0/26,up,up,,c047.0e71.7829,2115
SLON15AC02,Te3/0/25,up,up,,c047.0e71.79a0,2115
SLON15AC02,Te4/0/27,up,up,,c047.0e92.e18a,2115
SLON15AC02,Te1/0/40,up,up,WAP Port,12be.71ec.ed1a,3290
SLON15AC02,Te1/0/41,up,up,WAP Port,2e14.d42f.0df6,3290
SLON15AC02,Te1/0/43,up,up,WAP Port,32fb.bfee.323b,3290
SLON15AC02,Te1/0/43,up,up,WAP Port,4a09.993e.92ef,3290
SLON15AC02,Te2/0/41,up,up,WAP Port,7a5e.03f4.f2a1,3290
SLON15AC02,Te2/0/41,up,up,WAP Port,9e99.f7b4.e704,3290
SLON15AC02,Te1/0/41,up,up,WAP Port,b24e.f0ae.9be7,3290
SLON15AC02,Te1/0/43,up,up,WAP Port,b25f.e1b0.712b,3290
SLON15AC02,Te2/0/41,up,up,WAP Port,c236.c7e1.391f,3290
SLON15AC02,Te2/0/40,up,up,WAP Port,c66c.cdf6.4477,3290
SLON15AC02,Te1/0/43,up,up,WAP Port,e20c.392c.d0e4,3290
SLON15AC02,Te2/0/43,up,up,WAP Port,e68b.de7d.cb65,3290
SLON15AC02,Te1/0/41,up,up,WAP Port,e6bb.f320.5474,3290
SLON16AC01,Te2/0/38,up,up,End User Port,0892.0477.a7cd,1116
SLON16AC01,Te2/0/47,up,up,End User Port,2800.af04.0379,1116
SLON16AC01,Te1/0/39,up,up,End User Port,2800.af05.6c9f,1116
SLON16AC01,Tw1/0/33,up,up,End User Port,3473.5ac2.55dc,1116
SLON16AC01,Te2/0/48,up,up,End User Port,a029.198f.e0e5,1116
SLON16AC01,Tw2/0/30,up,up,End User Port,c025.a54a.2401,1116
SLON16AC01,Tw3/0/1,up,up,End User Port,c047.0e90.f17c,1116
SLON16AC01,Tw2/0/2,up,up,End User Port,c047.0e92.e158,1116
SLON16AC01,Tw1/0/31,up,up,End User Port,f4ee.08c2.2b99,1116
SLON16AC01,Te5/0/43,up,up,WAP Port,40c7.3c04.8eb8,1590
SLON16AC01,Te5/0/47,up,up,WAP Port,44a3.bb38.8218,1590
SLON16AC01,Te5/0/47,up,up,WAP Port,4cb0.4a61.5df0,1590
SLON16AC01,Te5/0/47,up,up,WAP Port,70a8.d30f.eba5,1590
SLON16AC01,Te5/0/43,up,up,WAP Port,9c67.d615.c82c,1590
SLON16AC01,Te5/0/45,up,up,WAP Port,a8f7.d99c.d711,1590
SLON16AC01,Te5/0/43,up,up,WAP Port,bcd0.7460.8a2b,1590
SLON16AC01,Te5/0/45,up,up,WAP Port,f020.ff5c.ba98,1590
SLON16AC01,Te1/0/48,up,up,WAP Port,32f4.1b39.e2a8,3290
SLON16AC01,Te5/0/47,up,up,WAP Port,36a4.d9b8.0c6f,3290
SLON16AC01,Te5/0/45,up,up,WAP Port,3ee1.cb6c.ff8d,3290
SLON16AC01,Te5/0/45,up,up,WAP Port,4685.12f6.0c0b,3290
