host,interface,admin_status,oper_status,description,mac address,vlan
172.18.2.115,-----,,,,-----------,----
172.18.2.115,Te2/0/40,up,up,"""Uplink - SWTC19AC15""",00e0.8616.ac3f,200
172.18.2.115,Te2/0/40,up,up,"""Uplink - SWTC19AC15""",00e0.861c.7de3,200
172.18.2.115,Te2/0/40,up,up,"""Uplink - SWTC19AC15""",00e0.861e.e0ca,200
172.18.2.115,Te2/0/40,up,up,"""Uplink - SWTC19AC15""",00e0.861f.8409,200
172.18.2.115,Te2/0/40,up,up,"""Uplink - SWTC19AC15""",00e0.861f.840f,200
172.18.2.115,Te2/0/40,up,up,"""Uplink - SWTC19AC15""",00e0.8621.929c,200
172.18.2.115,Te2/0/40,up,up,"""Uplink - SWTC19AC15""",00e0.8622.03a1,200
172.18.2.115,Te2/0/40,up,up,"""Uplink - SWTC19AC15""",00e0.8622.03b5,200
172.18.2.115,Te2/0/40,up,up,"""Uplink - SWTC19AC15""",00e0.8622.0708,200
172.18.2.115,Te2/0/40,up,up,"""Uplink - SWTC19AC15""",00e0.8622.070a,200
172.18.2.115,Te2/0/40,up,up,"""Uplink - SWTC19AC15""",00e0.8622.070c,200
172.18.2.115,Te2/0/40,up,up,"""Uplink - SWTC19AC15""",00e0.8622.0710,200
172.18.2.115,Te2/0/40,up,up,"""Uplink - SWTC19AC15""",00e0.8622.0712,200
172.18.2.115,Te2/0/40,up,up,"""Uplink - SWTC19AC15""",00e0.8622.0716,200
172.18.2.115,Te2/0/40,up,up,"""Uplink - SWTC19AC15""",00e0.8622.0722,200
172.18.2.115,Te2/0/40,up,up,"""Uplink - SWTC19AC15""",00e0.8622.0724,200
172.18.2.115,Te2/0/40,up,up,"""Uplink - SWTC19AC15""",00e0.8622.0728,200
172.18.2.115,Te2/0/40,up,up,"""Uplink - SWTC19AC15""",00e0.8622.0732,200
172.18.2.115,Te2/0/40,up,up,"""Uplink - SWTC19AC15""",00e0.8622.0b5e,200
172.18.2.115,Te2/0/40,up,up,"""Uplink - SWTC19AC15""",00e0.8622.0b62,200
172.18.2.115,Te2/0/40,up,up,"""Uplink - SWTC19AC15""",00e0.862f.60ad,200
172.18.2.115,Te2/0/40,up,up,"""Uplink - SWTC19AC15""",00e0.862f.61fb,200
172.18.2.115,Te2/0/40,up,up,"""Uplink - SWTC19AC15""",408f.9d49.c878,200
172.18.2.115,Te2/0/40,up,up,"""Uplink - SWTC19AC15""",643a.eaaa.abc0,200
172.18.2.115,Vl200,up,up,OOB-Network,6879.0929.27e2,200
172.18.2.115,Te2/0/40,up,up,"""Uplink - SWTC19AC15""",7cad.4fc1.7100,200
172.18.2.115,Te2/0/40,up,up,"""Uplink - SWTC19AC15""",a83c.a557.b997,200
172.18.2.115,Te2/0/40,up,up,"""Uplink - SWTC19AC15""",a83c.a557.c0b9,200
172.18.2.115,Te2/0/40,up,up,"""Uplink - SWTC19AC15""",ac78.d1a7.caf8,200
172.18.2.115,Tw2/0/21,up,up,"""DATA - Wired - 802.1x""",0090.8fd6.f037,1119
172.18.2.115,Te1/0/41,up,up,"""AV - Wired - 802.1x""",00e0.c900.adaf,1119
172.18.2.115,Te2/0/39,up,up,"""Zoom-Phones - Wired - 802.1x""",4825.670f.bf8f,1119
172.18.2.115,Tw2/0/3,up,up,"""DATA - Wired - 802.1x""",4825.6716.12b6,1119
172.18.2.115,Tw2/0/1,up,up,"""DATA - Wired - 802.1x""",4825.6716.12b7,1119
172.18.2.115,Te1/0/39,up,up,"""Zoom-Phones - Wired - 802.1x""",4825.6716.12c8,1119
172.18.2.115,Tw2/0/5,up,up,"""DATA - Wired - 802.1x""",4825.6716.12cc,1119
172.18.2.115,Tw2/0/9,up,up,"""DATA - Wired - 802.1x""",4825.6716.1597,1119
172.18.2.115,Tw2/0/11,up,up,"""DATA - Wired - 802.1x""",4825.6722.e8e9,1119
172.18.2.115,Tw2/0/7,up,up,"""DATA - Wired - 802.1x""",4825.6722.e902,1119
172.18.2.115,Tw2/0/13,,,,4825.6722.e960,1119
172.18.2.115,Tw2/0/6,up,up,"""DATA - Wired - 802.1x""",4825.6722.e9a8,1119
172.18.2.115,Tw2/0/4,up,up,"""DATA - Wired - 802.1x""",4825.6722.ea3d,1119
172.18.2.115,Tw2/0/25,up,up,"""DATA - Wired - 802.1x""",4825.6722.ee78,1119
172.18.2.115,Tw2/0/15,up,up,"""DATA - Wired - 802.1x""",4825.6722.ef3d,1119
172.18.2.115,Tw2/0/17,up,up,"""DATA - Wired - 802.1x""",4825.6722.f020,1119
172.18.2.115,Tw2/0/14,up,up,"""DATA - Wired - 802.1x""",4825.6722.f4bc,1119
172.18.2.115,Tw2/0/10,up,up,"""DATA - Wired - 802.1x""",4825.6722.f51f,1119
172.18.2.115,Tw2/0/18,up,up,"""DATA - Wired - 802.1x""",4825.6722.f56b,1119
172.18.2.115,Tw2/0/20,up,up,"""DATA - Wired - 802.1x""",4825.6771.d6f3,1119
172.18.2.115,Vl1119,up,up,Data_19N,6879.0929.27d3,1119
172.18.2.115,Tw2/0/1,up,up,"""DATA - Wired - 802.1x""",6c2b.59d4.9d95,1119
172.18.2.115,Tw1/0/33,,,,7486.e238.fdd5,1119
172.18.2.115,Tw2/0/26,up,up,"""DATA - Wired - 802.1x""",78ac.4466.8274,1119
172.18.2.115,Tw2/0/12,up,up,"""DATA - Wired - 802.1x""",9c93.4e86.e572,1119
172.18.2.115,Tw2/0/16,up,up,"""DATA - Wired - 802.1x""",9c93.4ea9.b325,1119
172.18.2.115,Tw2/0/6,up,up,"""DATA - Wired - 802.1x""",a029.19bd.4d2d,1119
172.18.2.115,Te1/0/43,up,up,"""WAP Ports""",ac23.16e9.52ae,1119
172.18.2.115,Te1/0/46,up,up,"""WAP Ports""",ac23.16e9.5443,1119
172.18.2.115,Te2/0/47,up,up,"""WAP Ports""",ac23.16e9.548e,1119
172.18.2.115,Te1/0/44,up,up,"""WAP Ports""",ac23.16e9.54f2,1119
172.18.2.115,Te2/0/45,up,up,"""WAP Ports""",ac23.16e9.5614,1119
172.18.2.115,Te2/0/43,up,up,"""WAP Ports""",ac23.16e9.5835,1119
172.18.2.115,Te1/0/48,up,up,"""WAP Ports""",ac23.16e9.58e4,1119
172.18.2.115,Te2/0/46,up,up,"""WAP Ports""",ac23.16e9.58e9,1119
172.18.2.115,Te2/0/44,up,up,"""WAP Ports""",ac23.16e9.59a7,1119
172.18.2.115,Te1/0/45,up,up,"""WAP Ports""",ac23.16ec.b354,1119
172.18.2.115,Te1/0/47,up,up,"""WAP Ports""",ac23.16ec.c5e7,1119
172.18.2.115,Tw2/0/11,up,up,"""DATA - Wired - 802.1x""",b07b.2521.1d1b,1119
172.18.2.115,Tw2/0/20,up,up,"""DATA - Wired - 802.1x""",d4a2.cd2d.9102,1119
172.18.2.115,Tw2/0/23,up,up,"""DATA - Wired - 802.1x""",e430.2250.3297,1119
172.18.2.115,Tw2/0/24,up,up,"""DATA - Wired - 802.1x""",e430.2253.ff95,1119
172.18.2.115,Tw2/0/7,up,up,"""DATA - Wired - 802.1x""",f4ee.08c1.eb73,1119
172.18.2.115,Te1/1/1,up,up,P2P-ER01-AC,408f.9d49.c380,1212
172.18.2.115,Vl1212,up,up,P2P-ER01-AC,6879.0929.27d6,1212
172.18.2.115,Te1/1/1,up,up,P2P-ER01-AC,408f.9d49.c380,1217
172.18.2.115,Vl1217,up,up,GUEST,6879.0929.27e2,1217
172.18.2.115,Vl1222,up,up,P2P-ER02-AC,6879.0929.27ca,1222
172.18.2.115,Te2/1/1,up,up,P2P-ER02-AC,ac78.d1a7.c600,1222
172.18.2.115,Vl1227,up,up,GUEST,6879.0929.27d1,1227
172.18.2.115,Te2/1/1,up,up,P2P-ER02-AC,ac78.d1a7.c600,1227
172.18.2.115,Vl1719,up,up,Video_19N,6879.0929.27f9,1719
172.18.2.115,Te2/0/41,up,up,"""AV - Wired - 802.1x""",c463.fb02.d230,1719
172.18.2.115,Te1/0/42,up,up,"""AV - Wired - 802.1x""",c463.fb07.b34d,1719
172.18.2.115,Te2/0/40,up,up,"""Uplink - SWTC19AC15""",4cec.0f17.9b4f,1900
172.18.2.115,Vl1900,up,up,SWTC19AC15_MGMT,6879.0929.27cf,1900
172.18.2.115,Tw2/0/20,up,up,"""DATA - Wired - 802.1x""",7486.e238.fe7f,888
172.18.2.123,-----,,,,-----------,----
172.18.2.123,Te1/1/1,up,up,P2P-ER01-AC,408f.9d49.c380,1212
172.18.2.123,Vl1212,up,up,P2P-ER01-AC,6c03.b59b.3e56,1212
172.18.2.123,Te1/1/1,up,up,P2P-ER01-AC,408f.9d49.c380,1217
172.18.2.123,Vl1217,up,up,GUEST,6c03.b59b.3e62,1217
172.18.2.123,Vl1222,up,up,P2P-ER02-AC,6c03.b59b.3e4a,1222
172.18.2.123,Te2/1/1,up,up,P2P-ER02-AC,ac78.d1a7.c600,1222
172.18.2.123,Vl1227,up,up,GUEST,6c03.b59b.3e51,1227
172.18.2.123,Te2/1/1,up,up,P2P-ER02-AC,ac78.d1a7.c600,1227
172.18.2.123,Tw2/0/20,up,up,"""DATA - Wired - 802.1x""",0011.0aca.7033,2119
172.18.2.123,Tw4/0/7,up,up,"""TSA 19 Floor""",00be.4342.b9e1,2119
172.18.2.123,Te4/0/37,up,up,"""TSA 19 Floor""",00e0.4cc3.422d,2119
172.18.2.123,Tw3/0/31,up,up,"""TSA 19 Floor""",00e0.4cc3.4d44,2119
172.18.2.123,Tw6/0/2,up,up,"""TSA 19 Floor""",00e0.4cc3.4d69,2119
172.18.2.123,Po10,up,up,,00e0.4cc3.5025,2119
172.18.2.123,Po10,up,up,,00e0.4cc3.509a,2119
172.18.2.123,Tw5/0/2,up,up,"""TSA 19 Floor""",00e0.4cc3.50d5,2119
172.18.2.123,Te4/0/38,up,up,"""TSA 19 Floor""",00e0.4cc3.6232,2119
172.18.2.123,Te5/0/41,up,up,"""TSA 19 Floor""",00e0.4cc5.90f3,2119
172.18.2.123,Tw4/0/3,up,up,"""TSA 19 Floor""",00e0.4cc5.9670,2119
172.18.2.123,Tw6/0/23,up,up,"""DATA - Wired - 802.1x""",00e0.8630.a1d8,2119
172.18.2.123,Po10,up,up,,3814.28d9.2c14,2119
172.18.2.123,Tw4/0/13,up,up,"""DATA - Wired - 802.1x""",4825.6716.13db,2119
172.18.2.123,Te1/0/39,up,up,"""Zoom-Phones - Wired - 802.1x""",4825.6722.308a,2119
172.18.2.123,Te6/0/40,up,up,"""DATA - Wired - 802.1x""",4825.6771.cf72,2119
172.18.2.123,Te6/0/41,up,up,"""DATA - Wired - 802.1x""",4825.6771.d090,2119
172.18.2.123,Tw4/0/15,up,up,"""DATA - Wired - 802.1x""",4825.6771.d24f,2119
172.18.2.123,Te6/0/44,up,up,"""DATA - Wired - 802.1x""",4825.6771.dae8,2119
172.18.2.123,Po10,up,up,,54bf.6471.98bf,2119
